"sex","age","sub_of_study_grouped","level_of_educ","urban","eu_active","nat_active","loc_active","not_active","salience","left_right","voting_eu","voting_nat","voting_kom","aff_1","aff_2","aff_3","aff_4","aff_5","aff_6","aff_7","aff_8","aff_9","aff_10","aff_11","aff_12","aff_13","aff_14","aff_15","aff_16","aff_17","aff_18","aff_19","aff_20","dem_eu_1","dem_eu_2","dem_eu_3","dem_eu_4","dem_eu_5","dem_eu_6","dem_eu_7","dem_eu_8","dem_eu_9","dem_eu_10","dem_nat_1","dem_nat_2","dem_nat_3","dem_nat_4","dem_nat_5","dem_nat_6","dem_nat_7","dem_nat_8","dem_nat_9","dem_nat_10","dem_loc_1","dem_loc_2","dem_loc_3","dem_loc_4","dem_loc_5","dem_loc_6","dem_loc_7","dem_loc_8","dem_loc_9","dem_loc_10","input_eu_1","input_eu_2","input_eu_3","input_nat_1","input_nat_2","input_nat_3","input_loc_1","input_loc_2","input_loc_3","trust_eu","trust_nat","trust_loc","soc_trust","int_loc_1","int_loc_2","int_loc_3","int_loc_4","int_loc_5","int_nat_1","int_nat_2","int_nat_3","int_nat_4","int_nat_5","int_eu_1","int_eu_2","int_eu_3","int_eu_4","int_eu_5","ex_nat","ex_eu","ex_loc","eu_int","tv","radio","internet","social_media","read","climate","immigration","abilities","sub_of_study_not_grouped","participant.payoff","iaps.1.player.id_in_group","iaps.1.player.valence_response","iaps.1.player.arousal_response","treatment","iaps.1.player.iaps_image","iaps.1.group.id_in_subsession","iaps.1.subsession.round_number","iaps.2.player.id_in_group","iaps.2.player.valence_response","iaps.2.player.arousal_response","iaps.2.player.iaps_image","iaps.2.group.id_in_subsession","iaps.2.subsession.round_number","iaps.3.player.id_in_group","iaps.3.player.valence_response","iaps.3.player.arousal_response","iaps.3.player.iaps_image","iaps.3.group.id_in_subsession","iaps.3.subsession.round_number","iaps.4.player.id_in_group","iaps.4.player.valence_response","iaps.4.player.arousal_response","iaps.4.player.iaps_image","iaps.4.group.id_in_subsession","iaps.4.subsession.round_number","iaps.5.player.id_in_group","iaps.5.player.valence_response","iaps.5.player.arousal_response","iaps.5.player.iaps_image","iaps.5.group.id_in_subsession","iaps.5.subsession.round_number","iaps.6.player.id_in_group","iaps.6.player.valence_response","iaps.6.player.arousal_response","iaps.6.player.iaps_image","iaps.6.group.id_in_subsession","iaps.6.subsession.round_number","public_goods.1.player.id_in_group","contribution","public_goods.1.player.payoff","public_goods.1.group.id_in_subsession","public_goods.1.group.total_contribution","public_goods.1.group.individual_share","public_goods.1.subsession.round_number","iaps.1.eda","iaps.1.eda.zscore","iaps.2.eda","iaps.2.eda.zscore","iaps.3.eda","iaps.3.eda.zscore","iaps.4.eda","iaps.4.eda.zscore","iaps.5.eda","iaps.5.eda.zscore","iaps.6.eda","iaps.6.eda.zscore","pid","tolerating","tolerating.normalized","concealing","concealing.normalized","adjusting","adjusting.normalized","adjusting_with8","adjusting_with8.normalized","fa.tolerating","fa.concealing","fa.adjusting","fa.tolerating.normalized","fa.concealing.normalized","fa.adjusting.normalized","trust_index"
"Male",25,"jura",1,1,0,0,0,"Active",3,7,1,1,1,4,5,4,2,4,1,3,1,5,3,3,3,4,1,4,1,3,4,3,4,3,2,4,3,3,3,5,2,2,2,4,2,4,3,1,3,5,1,1,1,1,2,2,3,1,3,5,1,1,1,2,4,3,5,5,3,5,5,3,7,8,7,5,2,4,2,3,1,3,4,3,3,1,4,5,2,4,1,3,1,1,6,2,1,4,3,4,8,6,0,"jura",215,2,2,3,"Disgust",3000,1,1,2,2,2,3400,1,2,2,2,2,2352.2,1,3,2,2,3,3150,1,4,2,3,1,3140,1,5,2,2,4,3010,1,6,2,0,215,1,100,75,1,0.956823975467928,5.90962017274653,0.374730814151072,2.30067260948452,0.0184703222797551,0.104326850128241,0.0302721967279985,0.204397074847934,0.103682869598087,0.648489150224196,0.284737897378117,1.7386836086365,"6a7470f1b2eacc377d1fd63dd115a6b4109b60881618caed15c3a92f0e7494e8",12,35,32,75,17,45.8333333333333,18,39.2857142857143,4.63,21.81,6.68,31.2714776632303,74.3169398907104,40.234375,22
"Male",21,"ingeniør",0,2,0,0,0,"Active",2,5,1,1,0,4,2,3,2,2,1,2,4,3,1,4,2,3,4,2,1,1,2,2,4,5,5,4,3,3,4,4,3,3,5,5,5,5,1,4,3,3,2,3,3,2,2,2,3,2,4,3,2,2,2,1,1,1,1,1,1,1,1,1,2,1,5,4,2,2,3,2,2,4,4,5,3,2,2,2,2,2,2,5,4,3,3,1,1,1,2,2,8,7,0,"ingeniør",208.75,6,3,4,"Disgust",3010,1,1,6,4,4,3000,1,2,6,5,5,3150,1,3,6,5,5,3400,1,4,6,1,5,3140,1,5,6,2,4,2352.2,1,6,2,25,208.75,3,125,93.75,1,1.42432013237103,4.6228110768222,0.183154218391781,0.59953428057773,0.134309962041199,0.442461253368508,1.21736886007096,3.94538789335357,1.42819601973342,4.63204097494675,1.62685594122496,5.27576184512155,"1bdd563ac645e403961ad26320c2434c56061d69927e806acf0377576d4b6611",13,40,21,40.625,11,20.8333333333333,15,28.5714285714286,5.51,13.84,4.62,38.8316151202749,38.023679417122,20.1171875,8
"Male",23,"fysik",0,1,0,0,0,"Active",2,10,1,1,0,3,2,4,2,2,5,2,3,1,2,5,3,4,2,2,1,5,1,2,1,5,4,3,2,3,1,1,4,4,2,5,4,3,2,2,5,1,2,2,1,3,4,3,2,1,5,1,1,2,1,3,3,3,3,3,2,4,4,4,3,7,5,3,4,2,4,1,3,3,4,3,1,2,2,2,3,1,2,99,99,99,2,1,1,1,1,4,7,6,0,"fysik",115,1,4,2,"Joy",2370,1,1,1,3,2,2050,1,2,1,4,1,1670,1,3,1,5,2,2341,1,4,1,4,1,1463,1,5,1,4,1,2091,1,6,1,100,115,1,100,75,1,2.23777201965265,8.30488936816345,0.502170958129131,1.84401453777089,0.406439686159136,1.54924085364242,0.0885681656098644,0.365040668189545,0.469441691188546,1.68532344169535,0.204634903473688,0.707415069927222,"28f91235b8b14da3c0bbaafeabe3419fd466895b22ca2224ab0239904e2ca3b0",21,80,16,25,12,25,15,28.5714285714286,10.5,11.49,5.28,81.7010309278351,27.3224043715847,26.5625,15
"Male",21,"datamatik",0,1,0,0,0,"Active",3,4,1,1,0,4,4,2,4,3,1,4,2,4,5,5,5,5,4,4,3,4,4,4,2,5,5,4,3,4,3,2,4,4,2,4,4,3,3,3,2,2,2,3,2,3,3,4,4,2,2,2,2,2,1,1,2,1,2,2,5,5,5,4,5,3,5,7,3,2,3,1,1,2,2,2,3,1,1,1,1,1,3,2,3,2,6,2,2,4,3,2,7,7,0,"it",133.75,5,3,1,"Neutral",2221,1,1,5,4,3,1510,1,2,5,3,2,9090,1,3,5,4,1,1440,1,4,5,5,2,1460,1,5,5,3,2,6930,1,6,1,100,133.75,3,125,93.75,1,1.72256555957677,6.02621102796213,0.178476287607788,0.596692040963779,0.0450162299576476,0.133328380182432,0.0156884549283831,0.0395215480147782,0.070920576608034,0.224566105985312,0.750730844513589,2.61660752686649,"1bab559e335cfdfae67da32e690f39b618754286db8b6c65089ad57e7b349362",16,55,31,71.875,24,75,26,67.8571428571429,6.78,22.61,10.4,49.7422680412371,77.959927140255,76.5625,13
"Female",24,"statskundskab",0,1,0,0,0,"Inactive",4,4,1,1,0,1,2,4,4,1,3,2,2,2,2,5,5,2,3,2,4,4,3,4,3,4,4,4,3,4,5,4,2,2,3,3,2,2,4,1,2,4,1,1,1,1,1,2,2,1,2,4,1,1,1,1,2,2,4,4,3,5,4,5,7,9,9,10,5,3,3,2,1,5,5,4,4,1,3,4,3,3,2,2,4,2,4,1,3,2,2,99,10,10,0,"statskundskab",190,4,3,3,"Neutral",9090,1,1,4,4,1,1510,1,2,4,2,1,6930,1,3,4,3,1,1460,1,4,4,4,1,1440,1,5,4,3,1,2221,1,6,2,100,190,2,200,150,1,4.41877666963524,12.9703308210044,0.248053366384697,0.755602466108757,0.203116188354656,0.577555764874499,0.354249653453254,1.03162973175947,0.0910831828924566,0.281120639746132,0.163483576110842,0.485906625720351,"f4cbb8066989a3fd81eb2d4ca9b569c5c5cdb4f5c4204cfb7e3dd61c7166a3ae",19,70,16,25,21,62.5,23,57.1428571428571,9.31,11.96,10.06,71.4776632302406,29.4626593806922,73.2421875,25
"Female",19,"psykologi",0,1,0,1,0,"Inactive",2,4,2,2,2,2,5,3,5,3,5,4,1,4,3,5,3,2,2,4,4,5,3,4,4,5,5,5,3,4,5,3,4,5,5,4,4,5,4,3,5,3,3,4,4,3,4,3,5,2,5,4,3,3,2,1,2,2,2,3,3,3,4,4,5,4,7,7,2,3,2,1,1,2,3,1,1,3,1,2,1,1,3,3,3,2,7,2,1,1,2,4,8,7,0,"psykologi",190,3,3,3,"Neutral",6930,1,1,3,3,2,2221,1,2,3,5,1,1460,1,3,3,2,3,9090,1,4,3,5,1,1510,1,5,3,5,2,1440,1,6,1,100,190,2,200,150,1,1.50638169812444,4.16014444545153,0.859973644510474,2.37571235510522,0.672534501604161,1.86895441324968,1.85715757906816,5.09646725665779,0.489205349606353,1.36237347633299,0.624572965110132,1.71391975142829,"c9dab7e85ddb1d2a62f385a8c7873fb40c5bb7af03829897d5c8e8a67dcc8f0a",20,75,25,53.125,25,79.1666666666667,26,67.8571428571429,9.72,19.11,9.58,75,62.0218579234973,68.5546875,16
"Male",22,"økonomi",1,1,1,0,0,"Inactive",3,5,1,1,1,4,4,4,4,2,3,5,2,3,4,5,5,4,4,3,3,5,2,4,4,4,4,4,2,2,5,2,1,2,2,2,2,1,2,1,5,2,1,2,1,2,1,1,1,1,5,2,1,2,1,2,4,3,3,4,4,4,4,2,8,9,9,9,5,2,4,2,3,4,4,4,3,4,4,4,3,3,2,4,3,2,8,3,1,4,4,4,9,9,0,"økonomi",190,4,2,4,"Disgust",3010,1,1,4,2,5,3150,1,2,4,1,5,3000,1,3,4,2,4,3400,1,4,4,2,4,3140,1,5,4,1,4,2352.2,1,6,2,100,190,2,200,150,1,3.12159347752532,8.46764535842954,1.27781867210839,3.46679521103226,1.07472654931169,2.9078155949633,0.280010297079855,0.755153034596337,1.16695262137607,3.17005077321926,1.71013222327907,4.64964417862739,"d7b51f89b996f8ba55b6130720aa53bb05baae90a2ebc704713632b26fd54012",21,80,26,56.25,25,79.1666666666667,27,71.4285714285714,9.98,19.75,10.82,77.233676975945,64.9362477231329,80.6640625,26
"Male",18,"gymnasiel",4,2,0,0,0,"Active",3,3,2,2,2,3,4,5,3,4,2,3,3,3,3,5,5,4,2,3,2,3,3,4,3,5,5,5,3,3,5,2,3,4,2,3,3,5,4,2,5,3,3,3,1,3,3,5,4,2,5,4,3,3,1,3,3,2,4,2,2,4,4,3,6,7,8,8,3,2,1,1,4,4,4,2,1,2,2,2,1,1,5,3,4,2,6,2,2,1,1,1,8,7,0,"stx",117.5,5,NA,2,"Disgust",3400,1,1,5,NA,4,3150,1,2,5,NA,4,3010,1,3,5,NA,5,2352.2,1,4,5,2,NA,3140,1,5,5,NA,5,3000,1,6,1,90,117.5,3,90,67.5,1,1.80049158035848,7.46381656292772,1.07078759025206,4.44573996656967,0.76153752132093,3.1493060893992,0.247016787575899,1.02880727137635,0.15778348476706,0.669385246873179,1.00313362060328,4.14769586196767,"2e9552991083e5fd8393b48eb2f448b30467321c740ceddcfec2763448e4044a",17,60,26,56.25,21,62.5,24,60.7142857142857,7.11,17.86,9.48,52.5773195876289,56.3296903460838,67.578125,21
"Female",24,"antropologi",1,1,1,0,0,"Inactive",4,0,1,1,0,5,2,5,2,1,5,5,2,1,1,5,4,1,4,3,3,5,3,5,3,5,5,2,2,2,1,2,4,4,4,4,4,3,2,1,4,1,4,3,4,4,2,4,2,1,2,1,4,4,2,1,2,2,1,2,2,1,2,2,5,5,5,10,4,3,3,3,3,5,4,3,3,4,4,2,3,2,3,4,4,3,10,2,2,2,2,2,10,10,0,"antropologi",152.5,2,5,1,"Joy",2341,1,1,2,4,2,1670,1,2,2,5,1,2091,1,3,2,5,2,2370,1,4,2,5,1,1463,1,5,2,5,1,2050,1,6,2,100,152.5,1,150,112.5,1,4.64634072498224,8.40105051254262,2.23452020816904,4.05208715948026,1.1575117419409,2.07947790145194,1.19123048801093,2.1534708927657,0.780701986525889,1.38149266894739,0.285202925751167,0.510684220194262,"1b11c46f7da6e4b1ed64041aed96e8e880d9c96b927297916e56f1a7aea73ce0",24,95,18,31.25,21,62.5,23,57.1428571428571,12.18,11.98,11.14,96.1340206185567,29.5537340619308,83.7890625,15
"Male",24,"økonomi",1,1,0,1,0,"Inactive",3,6,0,0,0,2,4,4,4,3,2,2,3,2,3,4,2,2,3,4,2,2,2,3,3,4,4,3,2,2,3,3,2,2,4,3,3,5,4,4,3,3,2,1,2,4,4,3,3,2,3,3,2,2,1,3,3,3,2,3,2,3,3,3,7,2,7,5,2,2,3,2,2,4,4,5,5,2,3,3,3,4,3,4,3,3,8,4,1,3,3,4,9,7,0,"ha jur",207.5,6,2,4,"Disgust",3140,1,1,6,2,3,2352.2,1,2,6,3,3,3010,1,3,6,3,4,3400,1,4,6,3,3,3000,1,5,6,3,3,3150,1,6,2,0,207.5,3,90,67.5,1,1.55271404459913,4.4215630631979,0.542911067437143,1.5261868279554,0.48034202001081,1.39330792689402,0.215062197916279,0.611731346995489,0.53636521955847,1.48832522379842,0.245999712105588,0.665348028860444,"545673a8bba6182be4dd4e3c423b547c0f320fa6cfda06adb5a9ae76bef36270",15,50,21,40.625,17,45.8333333333333,20,46.4285714285714,6.45,15.69,6.1,46.9072164948454,46.448087431694,34.5703125,16
"Female",20,"jura",0,1,1,1,0,"Inactive",3,3,2,1,2,4,5,4,5,4,3,2,1,5,5,5,3,4,2,4,2,4,2,2,4,4,5,2,1,3,2,4,2,1,1,3,1,3,2,1,1,4,1,1,1,3,1,2,1,1,1,4,1,1,1,5,5,5,3,3,2,5,3,4,7,5,4,9,4,4,2,1,1,2,4,2,2,2,1,2,2,3,4,4,3,2,10,2,1,3,4,2,9,9,0,"jura",202.5,1,1,4,"Disgust",3000,1,1,1,1,5,3140,1,2,1,1,5,3150,1,3,1,3,3,2352.2,1,4,1,1,4,3010,1,5,1,1,5,3400,1,6,1,50,202.5,1,150,112.5,1,0.991142623220792,7.38730967973981,0.432689145521589,3.19237160851129,0.427382152405291,3.14651919412526,0.449142665289213,3.37972728234446,0.0923943764432436,0.667102743774518,0.460518614841935,3.3977622943096,"bddddd665bd2d109b5c472cb7e3ee36a7beffc6bef5edd86be2790ad5b24fa3e",18,65,32,75,19,54.1666666666667,20,46.4285714285714,7.9,23.86,5.78,59.3642611683849,83.6520947176685,31.4453125,16
"Male",24,"økonomi",0,1,0,0,0,"Active",3,9,1,1,0,4,5,5,3,3,2,3,2,2,3,5,3,3,4,2,5,3,4,3,5,4,2,2,1,5,4,2,1,1,2,3,2,2,3,2,3,2,1,1,1,5,4,2,4,2,2,2,1,1,2,5,4,3,5,4,4,4,4,2,8,6,4,8,2,3,1,2,2,5,5,4,4,2,4,5,3,5,3,2,2,3,4,1,1,4,3,4,8,5,0,"økonomi",175,5,2,4,"Fear",1110,1,1,5,3,2,5970,1,2,5,3,3,1302,1,3,5,4,1,3280,1,4,5,3,4,1052,1,5,5,3,2,1930,1,6,1,10,175,3,60,45,1,1.70412353074945,7.49346143320229,0.752770097378364,3.31516560400549,0.771151097879424,3.38812870978469,0.211972404555776,0.938665801529438,0.919242929070326,4.04145383930389,0.316977139114178,1.39071134061271,"9bde6f54dcd5c451d82bcec33592fff862b442858c73b6845d1eb264a1d910c9",19,70,26,56.25,22,66.6666666666667,24,60.7142857142857,8.33,18.13,8.68,63.0584192439863,57.5591985428051,59.765625,18
"Female",22,"matematik",0,1,0,0,0,"Active",3,9,0,1,2,3,3,4,1,1,2,2,3,2,2,5,4,2,2,2,3,4,3,3,2,5,5,5,3,5,5,2,5,5,3,4,5,4,3,3,2,2,4,4,1,4,4,2,1,1,2,2,4,5,4,2,3,2,3,4,3,4,4,4,1,2,3,6,2,1,2,1,5,3,3,4,2,1,1,3,1,1,3,3,5,2,0,2,1,1,1,1,7,9,0,"matematik",135,6,3,2,"Disgust",2352.2,1,1,6,3,1,3010,1,2,6,1,3,3140,1,3,6,3,3,3150,1,4,6,3,3,3000,1,5,6,3,2,3400,1,6,2,50,135,3,60,45,1,2.5329384006916,6.85258355191118,2.00639380311184,5.43904673789587,0.670863614345017,1.82308321436055,1.45840047993004,3.95862028811342,1.07191322441962,2.90208853659606,0.894291193191197,2.42696015043078,"0bd35fbbce5a6a97193f19b6647fd498513173a85c74d0612f03aafdd4f3192d",17,60,17,28.125,16,41.6666666666667,19,42.8571428571429,8.15,12.2,7.92,61.5120274914089,30.5555555555555,52.34375,6
"Female",22,"økonomi",0,1,0,0,0,"Active",3,6,1,1,1,1,3,5,3,2,4,4,3,2,2,5,4,1,3,2,5,4,4,4,3,5,4,3,5,2,4,3,2,2,2,2,2,3,4,2,3,4,2,1,1,3,2,3,1,2,3,4,2,2,1,1,1,2,4,4,4,4,4,3,6,9,8,10,4,3,2,3,1,5,4,4,5,1,2,3,2,2,3,1,4,1,3,1,3,2,4,3,8,7,0,"erhvervsøkonomi",152.5,1,1,4,"Disgust",2352.2,1,1,1,1,5,3010,1,2,1,2,5,3400,1,3,1,1,5,3140,1,4,1,1,4,3150,1,5,1,1,5,3000,1,6,1,100,152.5,1,150,112.5,1,0.181922562270931,1.38184308120188,0.273588975185583,2.12862468708065,0.39487886003963,3.06486328239714,0.141024944265204,1.09981999157435,0.101730585886963,0.800266660234679,0.17159858062343,1.33367552134779,"dd95e5f558ec498faf7bd507d9388ec64434a0e9e06449f918a56a8be23f0331",21,80,17,28.125,23,70.8333333333333,26,67.8571428571429,10.16,11.82,10.74,78.7800687285224,28.8251366120218,79.8828125,23
"Male",23,"statskundskab",1,1,0,0,0,"Active",5,3,1,1,1,4,5,2,4,4,2,3,4,5,4,5,3,5,2,5,5,5,4,4,5,1,1,4,1,3,4,3,1,1,1,1,1,4,1,3,4,3,1,1,1,2,2,3,1,2,4,3,1,1,1,3,3,5,4,4,5,5,4,5,10,8,7,10,5,3,5,5,1,5,5,5,5,1,4,3,4,5,3,1,2,1,9,2,3,4,4,4,9,10,0,"statskundskab",202.5,2,5,1,"Neutral",1510,1,1,2,3,2,2221,1,2,2,5,1,1440,1,3,2,2,3,6930,1,4,2,2,3,9090,1,5,2,5,1,1460,1,6,2,50,202.5,1,150,112.5,1,2.0373798398485,5.57947559588293,1.36535726714945,3.76368075780887,0.828756494650012,2.23269633496767,0.977370216762171,2.65184243881631,1.26017911685243,3.45395469732329,0.60033243154446,1.63250673530257,"9410f0305388c5f5693f0555affc5999163ab54b186997d81850e2c4bcb30040",16,55,36,87.5,24,75,28,75,6.81,25.29,9.66,50,90.1639344262295,69.3359375,25
"Female",21,"psykologi",0,1,0,0,0,"Active",3,3,1,1,2,3,2,4,5,4,5,4,3,4,3,5,3,3,2,4,2,4,2,3,5,5,5,2,3,2,3,3,4,4,1,4,3,2,4,1,1,3,4,3,1,3,4,1,2,1,1,4,4,2,1,2,3,2,4,3,2,4,4,2,7,7,7,9,3,2,1,1,3,4,3,1,1,4,3,2,1,1,5,2,4,2,7,1,1,3,3,2,9,7,0,"psykologi",175,4,2,4,"Neutral",6930,1,1,4,3,2,2221,1,2,4,4,1,1440,1,3,4,4,2,1510,1,4,4,2,2,9090,1,5,4,2,3,1460,1,6,2,100,175,2,180,135,1,0.599519760262647,4.62844281482799,0.643365332346623,5.00801032541328,0.062001103844927,0.520754786750754,0.0783819409901681,0.605417146337703,0.0477724140770597,0.359465850493004,0.7750497228993,5.94134057265895,"64f9016face31a2dedba83a7d9396f3ceddffd623fed971ebddeaf0bcd66ecb1",20,75,28,62.5,19,54.1666666666667,22,53.5714285714286,9.32,18.64,7.6,71.5635738831615,59.8816029143898,49.21875,21
"Male",25,"økonomi",99,1,0,1,0,"Inactive",3,6,1,1,1,4,4,3,3,2,3,3,2,4,4,5,4,3,2,3,4,5,2,4,4,4,4,5,5,4,5,4,2,2,4,4,4,4,4,2,5,4,2,2,2,3,3,3,4,2,5,4,2,2,2,2,5,2,2,5,1,4,5,1,7,7,7,8,4,3,4,2,3,4,4,4,3,3,2,4,3,4,3,4,4,2,3,1,1,4,4,1,7,8,0,"erhvervsøkonomi",195,3,1,5,"Disgust",3010,1,1,3,1,5,2352.2,1,2,3,1,5,3000,1,3,3,1,5,3140,1,4,3,1,5,3400,1,5,3,1,5,3150,1,6,1,80,195,2,180,135,1,1.44788714356128,12.093072403648,0.26525443653208,2.23861728614242,0.758519053825367,6.28181129515191,0.263609268454205,2.19061883276879,0.109066172309763,0.913903847013252,0.0839615833600343,0.698761185878411,"64e417ffb09864c07335146567ce26614ab7e586d240984e1ed5e371a1ee2c79",18,65,26,56.25,22,66.6666666666667,24,60.7142857142857,8.62,19.4,9.82,65.5498281786942,63.3424408014572,70.8984375,21
"Female",22,"økonomi",0,1,0,0,0,"Active",4,5,1,1,1,3,1,5,5,2,5,3,4,2,1,5,3,1,3,4,3,5,4,4,4,3,4,2,2,4,4,2,3,3,4,3,1,3,1,2,2,3,4,3,2,4,4,3,3,2,3,3,2,2,1,2,1,2,4,3,3,5,4,3,7,8,6,8,4,2,1,2,2,5,4,3,3,3,4,3,3,2,3,2,3,2,5,2,1,3,2,4,7,6,0,"ha jur",195,6,1,5,"Disgust",3150,1,1,6,2,4,3010,1,2,6,1,4,3000,1,3,6,2,3,3400,1,4,6,2,4,3140,1,5,6,2,5,2352.2,1,6,2,80,195,3,180,135,1,0.917500479906278,7.83984494524304,0.817215499320139,6.98449298353705,0.347577537226556,2.9722152821536,1.00407465467318,8.58475086492295,0.348571250226212,2.98155403741447,0.273624574619096,2.33676255228883,"10ea444f961d3c5865b732b005fcce8dd717b8977c79b998c6f565023b923f2f",23,90,21,40.625,19,54.1666666666667,23,57.1428571428571,11.41,13.59,8.66,89.5189003436426,36.8852459016393,59.5703125,21
"Male",21,"-",0,1,0,0,0,"Active",1,4,0,0,0,2,3,3,3,2,2,4,4,2,2,4,3,2,2,4,2,2,3,3,4,4,4,4,4,3,3,4,4,4,1,3,3,4,4,3,3,4,4,4,1,3,3,4,4,2,3,4,4,4,1,4,4,2,4,4,2,4,4,3,7,8,8,7,1,2,1,1,2,1,2,1,1,2,1,1,1,1,2,2,2,2,99,1,1,2,2,4,99,99,0,"-",175,5,3,3,"Fear",1110,1,1,5,3,3,3280,1,2,5,3,4,5970,1,3,5,4,2,1302,1,4,5,4,2,1052,1,5,5,2,2,1930,1,6,1,100,175,3,180,135,1,2.26218147022879,9.03588605482798,0.680751279871686,2.69903092609499,0.465210829056492,1.83948672912502,1.22612122721958,4.85264294019813,1.35854613543034,5.41211735728828,1.12661632821135,4.43211446799639,"792ea9d85eff7309845d14d0c136402572d8a83674b32a05f7c11571571dcf91",13,40,21,40.625,18,50,22,53.5714285714286,5.86,14.67,7.6,41.8384879725086,41.8032786885246,49.21875,23
"Female",25,"statskundskab",2,1,1,0,0,"Inactive",3,4,1,1,1,2,2,5,2,3,2,3,2,2,2,5,5,3,3,5,2,4,2,3,1,3,2,4,3,2,2,2,2,2,2,2,2,3,4,3,3,3,2,2,2,2,1,2,2,3,3,2,2,2,1,4,3,3,4,3,3,4,4,3,7,7,7,8,5,4,4,3,2,5,5,4,3,2,4,4,4,4,3,3,4,3,7,2,99,4,4,3,7,7,0,"statskundskab",190,1,2,3,"Disgust",3400,1,1,1,2,3,3140,1,2,1,2,4,3150,1,3,1,2,4,2352.2,1,4,1,1,5,3000,1,5,1,2,4,3010,1,6,1,100,190,1,200,150,1,0.723045743007142,3.8919863541533,0.25464286924434,1.37118411596123,0.318152906226847,1.72402693753954,0.701241063701724,3.77953623328601,2.06488556601846,11.107140685455,0.569411992557055,3.06561327953188,"8a94c6ae5a877369b99d13e1a6ddb29482aae386ca9947a94aa58e4fcfad38a4",19,70,20,37.5,17,45.8333333333333,19,42.8571428571429,8.42,13.38,8.5,63.8316151202749,35.9289617486339,58.0078125,21
"Male",24,"psykologi",1,1,0,1,0,"Inactive",4,4,1,1,1,4,4,2,4,2,2,3,1,5,4,4,2,4,1,4,2,1,3,2,4,4,4,5,3,4,5,3,1,3,3,4,3,4,3,2,4,2,2,3,2,5,5,3,2,2,2,3,4,4,1,1,3,2,3,3,2,3,3,3,8,9,8,7,1,2,2,1,2,3,5,3,3,2,1,2,2,2,4,3,3,3,9,3,1,4,1,2,99,99,0,"psykologi",190,2,3,2,"Fear",1930,1,1,2,3,2,3280,1,2,2,2,3,1052,1,3,2,2,3,1110,1,4,2,3,1,5970,1,5,2,2,3,1302,1,6,2,100,190,1,200,150,1,0.106374225831871,2.06258149814277,0.0971925413972778,1.85485767666313,0.335226053183808,6.49585338400589,0.209173602545127,4.036276818462,0.0153362923237307,0.291994167640202,0.211489946531134,4.06088885656823,"a49329d65d4b9ba959b5472dc8399e2eb979f3608eaf035d70401e789fb1342e",10,25,30,68.75,17,45.8333333333333,18,39.2857142857143,4.41,22.39,5.54,29.3814432989691,76.9581056466302,29.1015625,25
"Male",27,"datamatik",2,1,0,0,0,"Active",3,7,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,5,4,3,3,2,3,2,2,2,3,4,3,3,4,2,2,3,3,3,3,4,2,4,3,2,3,2,4,4,3,5,5,3,4,4,2,4,6,5,4,2,2,3,1,4,2,4,4,2,2,2,3,1,1,5,3,4,2,4,3,1,4,4,1,6,7,0,"it",158.75,4,3,3,"Neutral",2221,1,1,4,4,2,1510,1,2,4,2,4,6930,1,3,4,5,1,1440,1,4,4,3,1,9090,1,5,4,4,2,1460,1,6,2,75,158.75,2,125,93.75,1,1.28458069281522,8.58661427918021,0.457036250551504,2.98505451784558,0.519170354566698,3.46477748208135,0.506942739186831,3.33864845167132,0.269515008455946,1.734034493456,0.261408384886915,1.73328073585603,"2b1f286f19f83231a06b223511360f99eb181ae1541ca238dda38fc0d8b856cb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
"Male",26,"kommunikation",1,1,1,1,0,"Inactive",4,8,1,1,0,5,4,3,5,2,5,2,2,5,3,5,2,3,4,3,3,4,4,2,4,3,3,1,1,1,2,1,2,3,1,2,3,2,1,1,2,1,2,2,1,4,2,3,1,1,2,1,2,2,2,3,4,3,2,4,3,2,3,2,10,7,4,7,3,2,3,3,2,4,4,3,4,2,4,4,3,5,3,4,2,5,7,2,1,2,3,4,10,10,0,"virksomhedskommunikation",183.75,3,4,3,"Neutral",1440,1,1,3,4,1,2221,1,2,3,2,5,6930,1,3,3,2,2,1460,1,4,3,3,3,1510,1,5,3,1,2,9090,1,6,1,50,183.75,2,125,93.75,1,1.16842948393494,8.5411016494679,0.652879138764029,4.80432195225583,0.106811655315527,0.695363814376603,0.10136806038013,0.692292344218291,0.0533665676796133,0.326095837658199,0.0892676558148606,0.670488910128647,"14604710e85966f76d62d5a55d05adfbf39b641d710ee4627d64af43eed9aaff",21,80,29,65.625,18,50,20,46.4285714285714,10.4,21.5,5.62,80.8419243986254,72.9052823315118,29.8828125,21
